"","step","mean_vegetation_volume","max_bird","dispersal_distance","habitat_radius","count_turtles","mean_habitat_of_patches"
"1754285",1000,2.8,8,4,2,1317.2,114.333333333333
"1755286",1000,3,8,4,2,1315.5,115.424036281179
"1756287",1000,3.2,8,4,2,1363.2,118.459863945578
"1757288",1000,3.4,8,4,2,1398,120.960317460317
"1758289",1000,3.6,8,4,2,1388.6,120.707256235828
"1759290",1000,3.8,8,4,2,1393.5,120.707029478458
"1760291",1000,4,8,4,2,1405.9,122.15283446712
"1761292",1000,4.2,8,4,2,1458.7,126.71179138322
"1762293",1000,4.4,8,4,2,1468.9,126.496598639456
"1763294",1000,4.6,8,4,2,1499.9,128.956235827664
"1764295",1000,4.8,8,4,2,1530.9,131.867346938776
"1765296",1000,5,8,4,2,1505.5,129.769160997732
"1766297",1000,2,9,4,2,1375,106.595011337868
"1767298",1000,2.2,9,4,2,1396.4,108.260544217687
"1768299",1000,2.4,9,4,2,1430.4,109.807482993197
"1769300",1000,2.6,9,4,2,1497.7,114.377551020408
"1770301",1000,2.8,9,4,2,1487.6,113.839682539683
"1771302",1000,3,9,4,2,1552.3,118.486848072562
"1772303",1000,3.2,9,4,2,1559.2,119.008616780045
"1773304",1000,3.4,9,4,2,1592.6,121.32335600907
"1774305",1000,3.6,9,4,2,1601.6,122.400453514739
"1775306",1000,3.8,9,4,2,1632.6,124.271428571429
"1776307",1000,4,9,4,2,1655.7,125.680952380952
"1777308",1000,4.2,9,4,2,1664.3,126.107709750567
"1778309",1000,4.4,9,4,2,1677.2,127.524943310658
"1779310",1000,4.6,9,4,2,1709.4,129.875510204082
"1780311",1000,4.8,9,4,2,1737.7,131.320181405896
"1781312",1000,5,9,4,2,1740.8,131.250566893424
"1782313",1000,2,10,4,2,1548.9,106.383219954649
"1783314",1000,2.2,10,4,2,1582.6,108.478684807256
"1784315",1000,2.4,10,4,2,1630.6,111.19387755102
"1785316",1000,2.6,10,4,2,1656.9,113.428571428571
"1786317",1000,2.8,10,4,2,1691.5,115.5179138322
"1787318",1000,3,10,4,2,1747.8,119.519727891156
"1788319",1000,3.2,10,4,2,1807.7,122.24126984127
"1789320",1000,3.4,10,4,2,1830.3,123.480952380952
"1790321",1000,3.6,10,4,2,1790.4,121.704081632653
"1791322",1000,3.8,10,4,2,1837.1,124.20589569161
"1792323",1000,4,10,4,2,1845.4,125.242176870748
"1793324",1000,4.2,10,4,2,1873.8,127.045124716553
"1794325",1000,4.4,10,4,2,1913,128.565306122449
"1795326",1000,4.6,10,4,2,1925.5,130.266439909297
"1796327",1000,4.8,10,4,2,1960.2,131.707482993197
"1797328",1000,5,10,4,2,1926.3,130.507029478458
"1798329",1000,2,11,4,2,1743.7,107.758503401361
"1799330",1000,2.2,11,4,2,1796.4,111.048979591837
"1800331",1000,2.4,11,4,2,1788.2,110.710430839002
"1801332",1000,2.6,11,4,2,1872.5,114.774149659864
"1802333",1000,2.8,11,4,2,1869,115.548299319728
"1803334",1000,3,11,4,2,1900.5,116.459637188209
"1804335",1000,3.2,11,4,2,1957.2,120.580272108844
"1805336",1000,3.4,11,4,2,2000,121.81201814059
"1806337",1000,3.6,11,4,2,1990.7,121.451473922902
"1807338",1000,3.8,11,4,2,2013.8,123.682766439909
"1808339",1000,4,11,4,2,2049.5,125.251473922902
"1809340",1000,4.2,11,4,2,2132.9,129.51201814059
"1810341",1000,4.4,11,4,2,2092.5,127.965532879819
"1811342",1000,4.6,11,4,2,2105.4,128.774376417234
"1812343",1000,4.8,11,4,2,2148.4,131.284353741497
"1813344",1000,5,11,4,2,2172.5,132.668480725624
"1814345",1000,2,12,4,2,1963.6,109.110430839002
"1815346",1000,2.2,12,4,2,1967.3,110.512698412698
"1816347",1000,2.4,12,4,2,2026.3,112.884126984127
"1817348",1000,2.6,12,4,2,2069.3,115.92380952381
"1818349",1000,2.8,12,4,2,2094.7,116.532879818594
"1819350",1000,3,12,4,2,2124.3,118.753514739229
"1820351",1000,3.2,12,4,2,2205.8,122.274603174603
"1821352",1000,3.4,12,4,2,2218.9,124.169160997732
"1822353",1000,3.6,12,4,2,2192.2,122.422675736961
"1823354",1000,3.8,12,4,2,2239.8,123.938775510204
"1824355",1000,4,12,4,2,2233.1,124.221315192744
"1825356",1000,4.2,12,4,2,2305.4,127.548979591837
"1826357",1000,4.4,12,4,2,2340.4,130.274376417234
"1827358",1000,4.6,12,4,2,2311.9,128.425623582766
"1828359",1000,4.8,12,4,2,2351.7,130.8820861678
"1829360",1000,5,12,4,2,2375.3,131.356462585034
"1830361",1000,2,13,4,2,2040.5,106.212471655329
"1831362",1000,2.2,13,4,2,2200.9,113.418140589569
"1832363",1000,2.4,13,4,2,2200.2,113.560090702948
"1833364",1000,2.6,13,4,2,2248.1,114.821541950113
"1834365",1000,2.8,13,4,2,2302.1,117.929931972789
"1835366",1000,3,13,4,2,2352.2,119.860090702948
"1836367",1000,3.2,13,4,2,2381.6,121.459637188209
"1837368",1000,3.4,13,4,2,2388.8,121.473242630385
"1838369",1000,3.6,13,4,2,2405.6,123.707936507937
"1839370",1000,3.8,13,4,2,2508.7,126.855555555556
"1840371",1000,4,13,4,2,2489.2,126.913151927438
"1841372",1000,4.2,13,4,2,2502,128.208616780045
"1842373",1000,4.4,13,4,2,2526.1,128.777777777778
"1843374",1000,4.6,13,4,2,2566,130.860317460317
"1844375",1000,4.8,13,4,2,2549,130.219501133787
"1845376",1000,5,13,4,2,2604.5,132.71768707483
"1846377",1000,2,14,4,2,2257.1,108.072335600907
"1847378",1000,2.2,14,4,2,2308.2,110.226757369615
"1848379",1000,2.4,14,4,2,2384.5,113.016553287982
"1849380",1000,2.6,14,4,2,2401.2,114.949206349206
"1850381",1000,2.8,14,4,2,2488.1,117.663265306122
"1851382",1000,3,14,4,2,2503.6,118.921995464853
"1852383",1000,3.2,14,4,2,2510.8,119.583219954649
"1853384",1000,3.4,14,4,2,2556.2,121.78231292517
"1854385",1000,3.6,14,4,2,2610.5,123.599546485261
"1855386",1000,3.8,14,4,2,2685.7,125.995691609977
"1856387",1000,4,14,4,2,2702.6,127.31768707483
"1857388",1000,4.2,14,4,2,2735,129.046485260771
"1858389",1000,4.4,14,4,2,2704.1,128.05283446712
"1859390",1000,4.6,14,4,2,2746.8,130.238548752834
"1860391",1000,4.8,14,4,2,2790,131.63537414966
"1861392",1000,5,14,4,2,2830.4,133.340589569161
"1862393",1000,2,15,4,2,2425.8,107.074829931973
"1863394",1000,2.2,15,4,2,2535.8,111.706802721088
"1864395",1000,2.4,15,4,2,2606.4,115.078911564626
"1865396",1000,2.6,15,4,2,2648.6,116.338095238095
"1866397",1000,2.8,15,4,2,2625.6,116.555782312925
"1867398",1000,3,15,4,2,2699.7,118.954648526077
"1868399",1000,3.2,15,4,2,2752.8,121.244897959184
"1869400",1000,3.4,15,4,2,2746.2,121.556009070295
"1870401",1000,3.6,15,4,2,2818.1,124.207482993197
"1871402",1000,3.8,15,4,2,2906.3,127.157596371882
"1872403",1000,4,15,4,2,2846.5,125.474829931973
"1873404",1000,4.2,15,4,2,2918,127.368027210884
"1874405",1000,4.4,15,4,2,2933.8,128.953968253968
"1875406",1000,4.6,15,4,2,2930.5,129.362585034014
"1876407",1000,4.8,15,4,2,3011.2,132.581405895692
"1877408",1000,5,15,4,2,3013.6,131.922448979592
"1878602",1000,2.4,3,5,2,8,17.6167800453515
"1879650",1000,3,3,5,2,172.5,67.6780045351474
"1880651",1000,3.2,3,5,2,235.571428571429,82.3051506316812
"1881652",1000,3.4,3,5,2,105.714285714286,48.6822157434402
"1882653",1000,3.6,3,5,2,205.666666666667,74.0251952632905
"1883654",1000,3.8,3,5,2,259.555555555556,87.1841773746536
"1884655",1000,4,3,5,2,344.8,103.648299319728
"1885656",1000,4.2,3,5,2,374.3,109.289569160998
"1886657",1000,4.4,3,5,2,370.5,111.020408163265
"1887658",1000,4.6,3,5,2,392.4,114.977324263039
"1888659",1000,4.8,3,5,2,420.5,119.975056689342
"1889660",1000,5,3,5,2,428.9,120.879818594104
"1890661",1000,2,4,5,2,330.25,76.6422902494331
"1891662",1000,2.2,4,5,2,391.125,85.1831065759637
"1892663",1000,2.4,4,5,2,387.125,83.3988095238095
"1893664",1000,2.6,4,5,2,434,91.9710254472159
"1894665",1000,2.8,4,5,2,508.1,102.473242630385
"1895666",1000,3,4,5,2,498.3,101.922448979592
"1896667",1000,3.2,4,5,2,530.9,106.860770975057
"1897668",1000,3.4,4,5,2,549.6,110.343310657596
"1898669",1000,3.6,4,5,2,583.6,114.518140589569
"1899670",1000,3.8,4,5,2,582.8,115.440136054422
"1900671",1000,4,4,5,2,581.2,116.187301587302
"1901672",1000,4.2,4,5,2,595,116.960317460317
"1902673",1000,4.4,4,5,2,611.4,120.558049886621
"1903674",1000,4.6,4,5,2,628.5,122.589795918367
"1904675",1000,4.8,4,5,2,649.5,125.640816326531
"1905676",1000,5,4,5,2,632.1,123.498412698413
"1906677",1000,2,5,5,2,539.444444444444,86.4121945074326
"1907678",1000,2.2,5,5,2,608,95.2195011337868
"1908679",1000,2.4,5,5,2,665.7,102.274149659864
"1909680",1000,2.6,5,5,2,677.2,103.892063492063
"1910681",1000,2.8,5,5,2,709.8,107.834240362812
"1911682",1000,3,5,5,2,725.5,110.855782312925
"1912683",1000,3.2,5,5,2,763.9,114.953514739229
"1913684",1000,3.4,5,5,2,792.9,117.827210884354
"1914685",1000,3.6,5,5,2,817.4,121.462811791383
"1915686",1000,3.8,5,5,2,843.1,123.701133786848
"1916687",1000,4,5,5,2,830,123.236961451247
"1917688",1000,4.2,5,5,2,835.6,123.842403628118
"1918689",1000,4.4,5,5,2,849.2,125.69410430839
"1919690",1000,4.6,5,5,2,841,124.831065759637
"1920691",1000,4.8,5,5,2,867.5,127.014512471655
"1921692",1000,5,5,5,2,879.6,129.085034013605
"1922693",1000,2,6,5,2,827.4,101.479138321995
"1923694",1000,2.2,6,5,2,867.3,107.15873015873
"1924695",1000,2.4,6,5,2,879.4,107.715419501134
"1925696",1000,2.6,6,5,2,902.5,109.604081632653
"1926697",1000,2.8,6,5,2,896,109.792063492063
"1927698",1000,3,6,5,2,920,111.86462585034
"1928699",1000,3.2,6,5,2,952.2,114.842176870748
"1929700",1000,3.4,6,5,2,966.4,116.484580498866
"1930701",1000,3.6,6,5,2,1001.8,119.057142857143
"1931702",1000,3.8,6,5,2,987.1,119.678458049887
"1932703",1000,4,6,5,2,1021.4,121.941723356009
"1933704",1000,4.2,6,5,2,1048.5,124.700907029478
"1934705",1000,4.4,6,5,2,1032,123.497959183673
"1935706",1000,4.6,6,5,2,1049.1,126.489569160998
"1936707",1000,4.8,6,5,2,1072.4,128.898639455782
"1937708",1000,5,6,5,2,1080.2,128.804081632653
"1938709",1000,2,7,5,2,972.2,101.690702947846
"1939710",1000,2.2,7,5,2,1021.8,105.122448979592
"1940711",1000,2.4,7,5,2,1065.3,109.365079365079
"1941712",1000,2.6,7,5,2,1089,110.692290249433
"1942713",1000,2.8,7,5,2,1118.5,114.27641723356
"1943714",1000,3,7,5,2,1119.4,114.187301587302
"1944715",1000,3.2,7,5,2,1138.2,115.141723356009
"1945716",1000,3.4,7,5,2,1209.1,122.469841269841
"1946717",1000,3.6,7,5,2,1230.2,123.289795918367
"1947718",1000,3.8,7,5,2,1225.3,123.043537414966
"1948719",1000,4,7,5,2,1242.4,125.118140589569
"1949720",1000,4.2,7,5,2,1250.7,125.579591836735
"1950721",1000,4.4,7,5,2,1299.2,129.531746031746
"1951722",1000,4.6,7,5,2,1286.1,129.840136054422
"1952723",1000,4.8,7,5,2,1277,128.208390022676
"1953724",1000,5,7,5,2,1314.4,130.959410430839
"1954725",1000,2,8,5,2,1188.8,104.930839002268
"1955726",1000,2.2,8,5,2,1229.8,107.990249433107
"1956727",1000,2.4,8,5,2,1260.2,110.444217687075
"1957728",1000,2.6,8,5,2,1292.2,112.586394557823
"1958729",1000,2.8,8,5,2,1314.8,114.864399092971
"1959730",1000,3,8,5,2,1332.6,115.907709750567
"1960731",1000,3.2,8,5,2,1383.7,120.333786848073
"1961732",1000,3.4,8,5,2,1369.8,119.697278911565
"1962733",1000,3.6,8,5,2,1392.1,121.603401360544
"1963734",1000,3.8,8,5,2,1387.3,120.185487528345
"1964735",1000,4,8,5,2,1442.9,125.315873015873
"1965736",1000,4.2,8,5,2,1453,125.740362811791
"1966737",1000,4.4,8,5,2,1487.3,128.08231292517
"1967738",1000,4.6,8,5,2,1477.3,127.648979591837
"1968739",1000,4.8,8,5,2,1512.8,130.105442176871
"1969740",1000,5,8,5,2,1506.6,129.206575963719
"1970741",1000,2,9,5,2,1355.4,105.42970521542
"1971742",1000,2.2,9,5,2,1381.6,107.349206349206
"1972743",1000,2.4,9,5,2,1426.5,110.191383219955
"1973744",1000,2.6,9,5,2,1458,112.065306122449
"1974745",1000,2.8,9,5,2,1480.4,113.793650793651
"1975746",1000,3,9,5,2,1491.9,114.551020408163
"1976747",1000,3.2,9,5,2,1571.7,120.154195011338
"1977748",1000,3.4,9,5,2,1581,120.720634920635
"1978749",1000,3.6,9,5,2,1604.2,122.633560090703
"1979750",1000,3.8,9,5,2,1613.7,122.185487528345
"1980751",1000,4,9,5,2,1701.6,129.024036281179
"1981752",1000,4.2,9,5,2,1663.2,126.351020408163
"1982753",1000,4.4,9,5,2,1686.4,128.136281179138
"1983754",1000,4.6,9,5,2,1732.3,130.109750566893
"1984755",1000,4.8,9,5,2,1731.6,131.161678004535
"1985756",1000,5,9,5,2,1745,131.619274376417
"1986757",1000,2,10,5,2,1562.1,107.768480725624
"1987758",1000,2.2,10,5,2,1621.7,110.683446712018
"1988759",1000,2.4,10,5,2,1621.7,111.472789115646
"1989760",1000,2.6,10,5,2,1650.2,112.742630385488
"1990761",1000,2.8,10,5,2,1682.3,115.357369614512
"1991762",1000,3,10,5,2,1759,119.86485260771
"1992763",1000,3.2,10,5,2,1754.5,118.69410430839
"1993764",1000,3.4,10,5,2,1796.3,121.509297052154
"1994765",1000,3.6,10,5,2,1817.2,123.246031746032
"1995766",1000,3.8,10,5,2,1832,124.504081632653
"1996767",1000,4,10,5,2,1859,126.224943310658
"1997768",1000,4.2,10,5,2,1903.6,128.307029478458
"1998769",1000,4.4,10,5,2,1886.4,127.910204081633
"1999770",1000,4.6,10,5,2,1898.7,128.350793650794
"2000771",1000,4.8,10,5,2,1934,130.157369614512
"2001772",1000,5,10,5,2,1933.7,130.651020408163
"2002773",1000,2,11,5,2,1753.9,108.889342403628
"2003774",1000,2.2,11,5,2,1781.8,110.318594104308
"2004775",1000,2.4,11,5,2,1780.1,110.921088435374
"2005776",1000,2.6,11,5,2,1839,113.159410430839
"2006777",1000,2.8,11,5,2,1873.6,115.878911564626
"2007778",1000,3,11,5,2,1917.5,118.149659863946
"2008779",1000,3.2,11,5,2,1949.8,120.100907029478
"2009780",1000,3.4,11,5,2,1968.3,121.759183673469
"2010781",1000,3.6,11,5,2,2021.6,123.422222222222
"2011782",1000,3.8,11,5,2,2036.4,125.461904761905
"2012783",1000,4,11,5,2,2054,125.132199546485
"2013784",1000,4.2,11,5,2,2086.5,127.098639455782
"2014785",1000,4.4,11,5,2,2088.2,127.043310657596
"2015786",1000,4.6,11,5,2,2144.1,130.308616780045
"2016787",1000,4.8,11,5,2,2178.1,132.778684807256
"2017788",1000,5,11,5,2,2163.1,132.033333333333
"2018789",1000,2,12,5,2,1873.5,105.687301587302
"2019790",1000,2.2,12,5,2,1979.4,111.619274376417
"2020791",1000,2.4,12,5,2,1954.9,110.450340136054
"2021792",1000,2.6,12,5,2,2074,115.6179138322
"2022793",1000,2.8,12,5,2,2040.3,114.625170068027
"2023794",1000,3,12,5,2,2137.8,119.902040816327
"2024795",1000,3.2,12,5,2,2159.6,120.220634920635
"2025796",1000,3.4,12,5,2,2210.9,122.5820861678
"2026797",1000,3.6,12,5,2,2196.8,122.702267573696
"2027798",1000,3.8,12,5,2,2217.1,124.577324263039
"2028799",1000,4,12,5,2,2276.2,126.64716553288
"2029800",1000,4.2,12,5,2,2349,129.924716553288
"2030801",1000,4.4,12,5,2,2322,128.348526077098
"2031802",1000,4.6,12,5,2,2336.3,129.181179138322
"2032803",1000,4.8,12,5,2,2325.4,129.933106575964
"2033804",1000,5,12,5,2,2356.8,131.189115646259
"2034805",1000,2,13,5,2,2104.9,108.36462585034
"2035806",1000,2.2,13,5,2,2144.4,110.969387755102
"2036807",1000,2.4,13,5,2,2191.7,113.201814058957
"2037808",1000,2.6,13,5,2,2203.5,114.10612244898
"2038809",1000,2.8,13,5,2,2300.9,117.31768707483
"2039810",1000,3,13,5,2,2333.6,118.665986394558
"2040811",1000,3.2,13,5,2,2358.8,120.367800453515
"2041812",1000,3.4,13,5,2,2360.2,120.539229024943
"2042813",1000,3.6,13,5,2,2414,123.643764172336
"2043814",1000,3.8,13,5,2,2456.7,124.895464852608
"2044815",1000,4,13,5,2,2480.6,126.072789115646
"2045816",1000,4.2,13,5,2,2473.3,126.530612244898
"2046817",1000,4.4,13,5,2,2589.5,132.081405895692
"2047818",1000,4.6,13,5,2,2564.2,130.178684807256
"2048819",1000,4.8,13,5,2,2611.9,132.200453514739
"2049820",1000,5,13,5,2,2599.3,131.808616780045
"2050821",1000,2,14,5,2,2272,108.471882086168
"2051822",1000,2.2,14,5,2,2305.2,109.725850340136
"2052823",1000,2.4,14,5,2,2348.2,112.156689342404
"2053824",1000,2.6,14,5,2,2397.7,114.443764172336
"2054825",1000,2.8,14,5,2,2441.5,116.632879818594
"2055826",1000,3,14,5,2,2541,120.479591836735
"2056827",1000,3.2,14,5,2,2534.3,119.863492063492
"2057828",1000,3.4,14,5,2,2635.8,124.153741496599
"2058829",1000,3.6,14,5,2,2646.2,124.108616780045
"2059830",1000,3.8,14,5,2,2639,124.240816326531
"2060831",1000,4,14,5,2,2660.7,125.931292517007
"2061832",1000,4.2,14,5,2,2629.6,124.051020408163
"2062833",1000,4.4,14,5,2,2778.4,130.634467120181
"2063834",1000,4.6,14,5,2,2777.3,131.170294784581
"2064835",1000,4.8,14,5,2,2779.9,130.869387755102
"2065836",1000,5,14,5,2,2798.7,132.495691609977
"2066837",1000,2,15,5,2,2421.3,107.668480725624
"2067838",1000,2.2,15,5,2,2497.7,111.430385487528
"2068839",1000,2.4,15,5,2,2571.2,113.701587301587
"2069840",1000,2.6,15,5,2,2613.9,115.568027210884
"2070841",1000,2.8,15,5,2,2666.6,117.84126984127
"2071842",1000,3,15,5,2,2732.1,120.381179138322
"2072843",1000,3.2,15,5,2,2737.7,120.150340136054
"2073844",1000,3.4,15,5,2,2782.2,122.765759637188
"2074845",1000,3.6,15,5,2,2872.4,125.796825396825
"2075846",1000,3.8,15,5,2,2859,125.549659863946
"2076847",1000,4,15,5,2,2884.1,126.7820861678
"2077848",1000,4.2,15,5,2,2903.4,127.752380952381
"2078849",1000,4.4,15,5,2,2948,129.497959183673
"2079850",1000,4.6,15,5,2,3010.4,131.816780045351
"2080851",1000,4.8,15,5,2,2952.5,130.32947845805
"2081852",1000,5,15,5,2,3025.5,132.316099773243
"2082931",1000,3.4,3,1,3,89,108.97052154195
"2083932",1000,3.6,3,1,3,13,70.124716553288
"2084933",1000,3.8,3,1,3,244.333333333333,186.381708238851
"2085934",1000,4,3,1,3,134.5,128.075963718821
"2086935",1000,4.2,3,1,3,194.75,157.578231292517
"2087936",1000,4.4,3,1,3,250.75,183.947278911565
"2088937",1000,4.6,3,1,3,324.125,220.088151927438
"2089938",1000,4.8,3,1,3,321.555555555556,218.459813555052
"2090939",1000,5,3,1,3,364.888888888889,235.626858150668
"2091942",1000,2.2,4,1,3,149,96.8934240362812
"2092943",1000,2.4,4,1,3,408,195.954648526077
"2093944",1000,2.6,4,1,3,322.75,158.412698412698
"2094945",1000,2.8,4,1,3,462.666666666667,206.940287226002
"2095946",1000,3,4,1,3,487.8,211.463038548753
"2096947",1000,3.2,4,1,3,448.3,202.706349206349
"2097948",1000,3.4,4,1,3,533,227.957369614512
"2098949",1000,3.6,4,1,3,573.8,238.353968253968
"2099950",1000,3.8,4,1,3,577.9,245.248526077097
"2100951",1000,4,4,1,3,603.2,254.780952380952
"2101952",1000,4.2,4,1,3,613.1,259.273015873016
"2102953",1000,4.4,4,1,3,621.3,260.542403628118
"2103954",1000,4.6,4,1,3,631.9,266.901360544218
"2104955",1000,4.8,4,1,3,627,265.419727891156
"2105956",1000,5,4,1,3,637.5,271.897278911565
"2106957",1000,2,5,1,3,104,66.7981859410431
"2107958",1000,2.2,5,1,3,485,173.325963718821
"2108959",1000,2.4,5,1,3,608.666666666667,206.666162761401
"2109960",1000,2.6,5,1,3,645.7,214.885034013605
"2110961",1000,2.8,5,1,3,736.8,238.058503401361
"2111962",1000,3,5,1,3,740.2,239.339229024943
"2112963",1000,3.2,5,1,3,793.3,252.434240362812
"2113964",1000,3.4,5,1,3,824.8,258.214058956916
"2114965",1000,3.6,5,1,3,811.7,257.748299319728
"2115966",1000,3.8,5,1,3,804.8,255.983446712018
"2116967",1000,4,5,1,3,826.5,260.97074829932
"2117968",1000,4.2,5,1,3,862.7,270.529024943311
"2118969",1000,4.4,5,1,3,869.2,271.114512471655
"2119970",1000,4.6,5,1,3,884,274.654195011338
"2120971",1000,4.8,5,1,3,882.2,274.348752834467
"2121972",1000,5,5,1,3,884.2,275.421995464853
"2122973",1000,2,6,1,3,758.8,203.324489795918
"2123974",1000,2.2,6,1,3,882.3,226.826530612245
"2124975",1000,2.4,6,1,3,903.1,232.152380952381
"2125976",1000,2.6,6,1,3,902,235.124489795918
"2126977",1000,2.8,6,1,3,921.2,239.627664399093
"2127978",1000,3,6,1,3,937.7,240.512471655329
"2128979",1000,3.2,6,1,3,942.1,242.872789115646
"2129980",1000,3.4,6,1,3,982.9,253.851700680272
"2130981",1000,3.6,6,1,3,987.6,253.692743764172
"2131982",1000,3.8,6,1,3,1035.4,261.449206349206
"2132983",1000,4,6,1,3,1010.7,258.08843537415
"2133984",1000,4.2,6,1,3,1036.9,265.579818594104
"2134985",1000,4.4,6,1,3,1042.6,266.302040816327
"2135986",1000,4.6,6,1,3,1044.9,269.239909297052
"2136987",1000,4.8,6,1,3,1087.8,275.65306122449
"2137988",1000,5,6,1,3,1072.4,273.195011337868
"2138989",1000,2,7,1,3,996.9,220.444217687075
"2139990",1000,2.2,7,1,3,1017.7,225.063038548753
"2140991",1000,2.4,7,1,3,1068.2,231.809297052154
"2141992",1000,2.6,7,1,3,1096,237.055782312925
"2142993",1000,2.8,7,1,3,1129.5,245.230839002268
"2143994",1000,3,7,1,3,1130.2,246.063265306122
"2144995",1000,3.2,7,1,3,1173.8,253.377551020408
"2145996",1000,3.4,7,1,3,1193.4,257.568934240363
"2146997",1000,3.6,7,1,3,1209.4,259.413605442177
"2147998",1000,3.8,7,1,3,1257,268.161904761905
"2148999",1000,4,7,1,3,1246.9,265.930385487528
"2150000",1000,4.2,7,1,3,1268.7,269.344897959184
"2151001",1000,4.4,7,1,3,1285.6,274.218140589569
"2152002",1000,4.6,7,1,3,1285.7,275.685260770975
"2153003",1000,4.8,7,1,3,1312.4,276.755328798186
"2154004",1000,5,7,1,3,1306.8,279.098639455782
"2155005",1000,2,8,1,3,1206.7,227.871428571429
"2156006",1000,2.2,8,1,3,1244.5,230.902494331066
"2157007",1000,2.4,8,1,3,1303.1,239.968934240363
"2158008",1000,2.6,8,1,3,1326.2,245.453514739229
"2159009",1000,2.8,8,1,3,1352.7,247.902947845805
"2160010",1000,3,8,1,3,1365.5,251.295691609977
"2161011",1000,3.2,8,1,3,1387,254.750793650794
"2162012",1000,3.4,8,1,3,1382.8,256.507256235828
"2163013",1000,3.6,8,1,3,1388.7,256.906802721088
"2164014",1000,3.8,8,1,3,1424.4,261.48843537415
"2165015",1000,4,8,1,3,1440.7,265.09387755102
"2166016",1000,4.2,8,1,3,1501.6,274.116553287982
"2167017",1000,4.4,8,1,3,1484.5,272.686848072562
"2168018",1000,4.6,8,1,3,1490.1,273.233786848073
"2169019",1000,4.8,8,1,3,1509.8,276.14716553288
"2170020",1000,5,8,1,3,1551.3,282.029024943311
"2171021",1000,2,9,1,3,1371.7,226.264172335601
"2172022",1000,2.2,9,1,3,1449.1,236.237868480726
"2173023",1000,2.4,9,1,3,1454.6,237.242403628118
"2174024",1000,2.6,9,1,3,1478.7,239.624489795918
"2175025",1000,2.8,9,1,3,1522.4,246.452380952381
"2176026",1000,3,9,1,3,1556.2,252.825623582766
"2177027",1000,3.2,9,1,3,1572.7,254.381179138322
"2178028",1000,3.4,9,1,3,1614.8,261.036054421769
"2179029",1000,3.6,9,1,3,1592.5,259.787301587302
"2180030",1000,3.8,9,1,3,1642.9,264.88820861678
"2181031",1000,4,9,1,3,1674.8,269.592290249433
"2182032",1000,4.2,9,1,3,1638,266.315646258503
"2183033",1000,4.4,9,1,3,1726.5,279.6589569161
"2184034",1000,4.6,9,1,3,1709.1,274.145124716553
"2185035",1000,4.8,9,1,3,1701.6,274.858503401361
"2186036",1000,5,9,1,3,1734.6,278.670068027211
"2187037",1000,2,10,1,3,1544.9,226.504081632653
"2188038",1000,2.2,10,1,3,1629.3,237.202267573696
"2189039",1000,2.4,10,1,3,1662.1,242.068934240363
"2190040",1000,2.6,10,1,3,1702.5,248.003628117914
"2191041",1000,2.8,10,1,3,1708.9,248.371428571429
"2192042",1000,3,10,1,3,1782.8,257.424036281179
"2193043",1000,3.2,10,1,3,1761.7,255.640362811791
"2194044",1000,3.4,10,1,3,1808.5,261.053968253968
"2195045",1000,3.6,10,1,3,1799.3,258.877097505669
"2196046",1000,3.8,10,1,3,1848.5,266.040816326531
"2197047",1000,4,10,1,3,1864.8,269.466893424036
"2198048",1000,4.2,10,1,3,1880.6,269.336281179138
"2199049",1000,4.4,10,1,3,1877.4,270.240136054422
"2200050",1000,4.6,10,1,3,1927.9,275.759637188209
"2201051",1000,4.8,10,1,3,1928.8,278.896825396825
"2202052",1000,5,10,1,3,1968.4,281.380952380952
